Month,Borough,Equipment Type,Equipment Code,Total Outages,Scheduled Outages,Unscheduled Outages,Entrapments,Time Since Major Improvement,AM Peak Availability,AM Peak Hours Available,AM Peak Total Hours,PM Peak Availability,PM Peak Hours Available,PM Peak Total Hours,24-Hour Availability,24-Hour Hours Available,24-Hour Total Hours,Station Name,Station MRN,Station Complex Name,Station Complex MRN
10/01/2018,Brooklyn,Elevator,EL377,4,1,3,0,75,0.993145161290323,123.15,124,0.968145161290323,120.05,124,0.974417562724014,724.9666666666667,744,BAYPKWY-WST-D,68,Bay Pkwy - Station,68
10/01/2018,Manhattan,Elevator,EL126,6,1,5,1,347,0.995295698924731,123.41666666666669,124,0.939247311827957,116.46666666666667,124,0.957235663082437,712.1833333333334,744,125ST-LEX-4/5/6,392,125 St - Station,392
10/01/2018,Brooklyn,Elevator,EL302,2,2,0,0,174,1,124,124,1,124,124,0.991823476702509,737.9166666666667,744,ATLANTICAV-BARCLAYSCTR-4AV-D/N/R,27,"Atlantic Av (B,Q,2,3,4,5)/Pacific St (D,N,R)",617
10/01/2018,Manhattan,Elevator,EL123,3,2,1,0,347,0.967741935483871,120,124,0.983870967741936,122.00000000000001,124,0.970564516129032,722.0999999999999,744,175ST-8AV-A,147,175 St - Station,147
10/01/2018,Manhattan,Elevator,EL143,1,1,0,0,154,1,124,124,1,124,124,0.993055555555556,738.8333333333333,744,125ST-8AV-A/B/C/D,153,125 St - Station,153
10/01/2018,Manhattan,Elevator,EL237,2,2,0,0,227,0.967741935483871,120,124,0.973387096774194,120.7,124,0.966263440860215,718.9,744,66ST-LINCOLNCENTER-BWY7-1,314,66 St-Lincoln Center - Station,314
10/01/2018,Manhattan,Elevator,EL329,4,2,2,0,73,1,124,124,0.947177419354839,117.45000000000002,124,0.972087813620072,723.2333333333333,744,BWAY-LAFAYETTEST-6AV-B/D/F/M,230,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",619
10/01/2018,Manhattan,Elevator,EL716,6,2,4,0,47,0.994623655913978,123.33333333333334,124,0.988440860215054,122.56666666666669,124,0.977217741935484,727.05,744,FULTONST-LEX-4/5,412,"Fulton St (A,C,J,Z,2,3,4,5)",628
10/01/2018,Manhattan,Elevator,EL103,13,9,4,0,1105,0.94744623655914,117.48333333333333,124,0.946505376344086,117.36666666666667,124,0.869825268817204,647.15,744,191ST-BWY7-1,300,191 St - Station,300
10/01/2018,Manhattan,Elevator,EL290X,0,0,0,0,N/A,0.806451612903226,100,124,0.832661290322581,103.25000000000001,124,0.83635752688172,622.25,744,42ST/PORTAUTHORITY-BUSTERMINAL-8AV-A/C/E,163,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)",611
10/01/2018,Queens,Elevator,EL430,5,2,3,0,152,0.951612903225806,118,124,0.97244623655914,120.58333333333334,124,0.968772401433692,720.7666666666667,744,QUEENSPLAZA-QBL-E/M/R,273,Queens Plaza - Station,273
10/01/2018,Queens,Elevator,EL491X,0,0,0,0,N/A,1,124,124,1,124,124,1,744,744,HOWARDBEACH-JFKAIRPORT-RKY-A,198,Howard Beach-JFK Airport - Station,198
10/01/2018,Manhattan,Elevator,EL215,1,1,0,0,226,1,124,124,1,124,124,0.99209229390681,738.1166666666667,744,34ST-PENNSTATION-7AV-1/2/3,318,34 St-Penn Station - Station,318
10/01/2018,Manhattan,Escalator,ES231,12,0,12,0,934,0.967741935483871,120,124,0.869086021505376,107.76666666666668,124,0.939874551971326,699.2666666666667,744,34ST-HERALDSQ-6AV-B/D/F,227,"34 St-Herald Sq (B,D,F,M,N,Q,R)",607
10/01/2018,Queens,Escalator,ES435,11,2,9,0,358,0.947311827956989,117.46666666666667,124,0.957123655913978,118.68333333333334,124,0.939269713261649,698.8166666666667,744,SUTPHINBLVD-ARCHERAV-JFKAIRPORT-QBL-E/J/Z,279,Sutphin Blvd-Archer Av-JFK Airport - Station,279
10/01/2018,Manhattan,Escalator,ES402,23,23,0,0,348,0.967741935483871,120,124,0.967741935483871,120,124,0.952262544802867,708.4833333333333,744,LEXINGTONAV/63ST-63S-F/Q,223,Lexington Av/63 St - Station,223
10/01/2018,Manhattan,Elevator,EL209,3,1,2,0,299,0.975672043010753,120.98333333333335,124,0.983198924731183,121.91666666666669,124,0.969489247311828,721.3,744,34ST-HERALDSQ-6AV-B/D/F,227,"34 St-Herald Sq (B,D,F,M,N,Q,R)",607
10/01/2018,Brooklyn,Elevator,EL395,1,1,0,0,187,1,124,124,1,124,124,0.99298835125448,738.7833333333333,744,FLUSHINGAV-JAM-J/M,98,Flushing Av - Station,98
10/01/2018,Brooklyn,Elevator,EL344,9,3,6,0,53,0.986962365591398,122.38333333333333,124,0.90241935483871,111.9,124,0.94630376344086,704.05,744,UTICAAV-8AV-A/C,181,Utica Av - Station,181
10/01/2018,Brooklyn,Escalator,ES330,13,2,11,0,843,0.965188172043011,119.68333333333334,124,0.933467741935484,115.75,124,0.951836917562724,708.1666666666666,744,BROADWAYJUNCTION-8AV-A/C,184,"Broadway Junction (A,C,J,L,Z)",621
10/01/2018,Manhattan,Escalator,ES237,13,6,7,0,480,0.961962365591398,119.28333333333333,124,0.944758064516129,117.15,124,0.940837813620072,699.9833333333333,744,7AV-QBL-B/D/E,277,7 Av - Station,277
10/01/2018,Manhattan,Escalator,ES311,4,2,2,0,1168,1,124,124,0.978360215053764,121.31666666666666,124,0.984453405017921,732.4333333333334,744,WHITEHALLST-SOUTHFERRY-BWY-R,23,South Ferry (1)/Whitehall St (R),635
10/01/2018,Manhattan,Elevator,EL266,2,1,1,0,21,1,124,124,1,124,124,0.987455197132616,734.6666666666666,744,72ST-2AV-Q,477,72 St - Station,477
10/01/2018,Manhattan,Escalator,ES286,20,13,7,0,21,0.98010752688172,121.53333333333333,124,0.928897849462366,115.18333333333334,124,0.937903225806452,697.8,744,72ST-2AV-Q,477,72 St - Station,477
10/01/2018,Manhattan,Escalator,ES119,12,4,8,0,259,0.940860215053764,116.66666666666669,124,0.964583333333333,115.75,120,0.947574762946754,692.8666666666667,731.1999999999999,181ST-8AV-A,146,181 St - Station,146
10/01/2018,Manhattan,Elevator,EL717X,0,0,0,0,N/A,1,124,124,1,124,124,1,744,744,FULTONST-LEX-4/5,412,"Fulton St (A,C,J,Z,2,3,4,5)",628
10/01/2018,Manhattan,Elevator,EL219,4,1,3,2,221,1,124,124,0.957661290322581,118.75,124,0.971370967741935,722.7,744,14ST-UNIONSQ-BWY-N/R/Q,15,"14 St-Union Sq (L,N,Q,R,4,5,6)",602
10/01/2018,Brooklyn,Elevator,EL708,8,4,4,4,101,0.912231182795699,113.11666666666667,124,0.981182795698925,121.66666666666667,124,0.933086917562724,694.2166666666667,744,JAYST-METROTECH-8AV-A/C/F,174,"Jay St-MetroTech (A,C,F,R)",636
10/01/2018,Brooklyn,Elevator,EL303,6,4,2,1,174,1,124,124,0.965725806451613,119.75000000000001,124,0.976612903225806,726.5999999999999,744,ATLANTICAV-BARCLAYSCTR-4AV-D/N/R,27,"Atlantic Av (B,Q,2,3,4,5)/Pacific St (D,N,R)",617
10/01/2018,Manhattan,Elevator,EL722,6,1,5,0,58,0.937903225806452,116.3,124,0.98508064516129,122.15,124,0.97334229390681,724.1666666666666,744,FULTONST-NAS-J/Z,106,"Fulton St (A,C,J,Z,2,3,4,5)",628
10/01/2018,Bronx,Elevator,EL121,3,2,1,1,348,1,124,124,0.977956989247312,121.26666666666668,124,0.982638888888889,731.0833333333334,744,PELHAMBAYPARK-PEL-6,360,Pelham Bay Park - Station,360
10/01/2018,Brooklyn,Elevator,EL707,2,1,1,0,101,1,124,124,0.99502688172043,123.38333333333334,124,0.991554659498208,737.7166666666667,744,JAYST-METROTECH-8AV-A/C/F,174,"Jay St-MetroTech (A,C,F,R)",636
10/01/2018,Manhattan,Elevator,EL17X,0,0,0,0,N/A,1,124,124,1,124,124,1,744,744,CORTLANDTST-BWY-R,21,"Chambers St (A,C)/WTC (E)/Park Place (2,3)/Cortlandt St (R, W)",624
10/01/2018,Manhattan,Escalator,ES258X,0,0,0,0,N/A,0.661424731182796,82.01666666666667,124,0.801612903225806,99.40000000000002,124,0.768794802867384,571.9833333333333,744,14ST-UNIONSQ-LEX-4/5/6,406,"14 St-Union Sq (L,N,Q,R,4,5,6)",602
10/01/2018,Manhattan,Escalator,ES282,14,12,2,0,21,1,124,124,0.971370967741935,120.45000000000002,124,0.962724014336918,716.2666666666667,744,86ST-2AV-Q,476,86 St - Station,476
10/01/2018,Manhattan,Escalator,ES383X,0,0,0,0,N/A,0.967741935483871,120,124,1,124,124,0.980622759856631,729.5833333333334,744,FULTONST-LEX-4/5,412,"Fulton St (A,C,J,Z,2,3,4,5)",628
10/01/2018,Manhattan,Elevator,EL106,5,4,1,1,681,1,124,124,0.97486559139785,120.88333333333333,124,0.982818100358423,731.2166666666667,744,191ST-BWY7-1,300,191 St - Station,300
10/01/2018,Manhattan,Elevator,EL443,13,8,5,0,22,0.995295698924731,123.41666666666669,124,0.947849462365591,117.53333333333333,124,0.934744623655914,695.45,744,LEXINGTONAV/63ST-63S-F/Q,223,Lexington Av/63 St - Station,223
10/01/2018,Brooklyn,Escalator,ES347,11,4,7,0,265,0.935483870967742,116.00000000000001,124,0.909139784946237,112.73333333333335,124,0.923588709677419,687.1500000000001,744,BROADWAYJUNCTION-8AV-A/C,184,"Broadway Junction (A,C,J,L,Z)",621
10/01/2018,Brooklyn,Escalator,ES310,11,4,7,0,1157,0.966666666666667,119.86666666666667,124,0.923655913978495,114.53333333333333,124,0.956115591397849,711.35,744,ATLANTICAV-BARCLAYSCTR-BWY-B/Q,40,"Atlantic Av (B,Q,2,3,4,5)/Pacific St (D,N,R)",617
11/01/2018,Manhattan,Escalator,ES251X,0,0,0,0,N/A,0.769305555555556,92.31666666666666,120,0.764583333333333,91.75,120,0.805138888888889,579.7,720,59ST-COLUMBUSCIRCLE-8AV-A/B/C/D,161,"59 St-Columbus Circle (A,B,C,D,1)",614
11/01/2018,Brooklyn,Elevator,EL747X,0,0,0,0,N/A,0.745,89.4,120,0.805694444444444,96.68333333333334,120,0.806574074074074,580.7333333333333,720,HOYT-SCHERMERHORN-8AV-A/C/G,175,Hoyt-Schermerhorn - Station,175
11/01/2018,Queens,Elevator,EL446,3,2,1,1,89,0.974305555555556,116.91666666666666,120,1,120,120,0.988310185185185,711.5833333333334,720,COURTSQ-FLS-7,462,"Court Sq (E,G,M,7)",606
11/01/2018,Brooklyn,Escalator,ES318,20,1,19,0,726,0.885277777777778,106.23333333333333,120,0.943194444444444,113.18333333333332,120,0.91025462962963,655.3833333333333,720,JAYST-METROTECH-8AV-A/C/F,174,"Jay St-MetroTech (A,C,F,R)",636
11/01/2018,Brooklyn,Elevator,EL323,3,1,2,1,167,1,120,120,0.969305555555556,116.31666666666668,120,0.985115740740741,709.2833333333333,720,CROWNHTS-UTICAAV-EPK-3/4,345,Crown Hts-Utica Av - Station,345
11/01/2018,Manhattan,Escalator,ES378X,0,0,0,0,N/A,1,120,120,1,120,120,1,720,720,WALLST-CLK-2/3,333,Wall St - Station,333
11/01/2018,Queens,Elevator,EL492X,0,0,0,0,N/A,1,120,120,1,120,120,1,720,720,HOWARDBEACH-JFKAIRPORT-RKY-A,198,Howard Beach-JFK Airport - Station,198
11/01/2018,Manhattan,Escalator,ES326,16,5,11,0,579,0.922361111111111,110.68333333333334,120,0.861111111111111,103.33333333333333,120,0.883125,635.8499999999999,720,W4ST-WASHSQ-8AV-A/B/C/D/E/F/M,167,W 4 St-Wash Sq - Station,167
11/01/2018,Brooklyn,Elevator,EL709,3,2,1,0,95,1,120,120,1,120,120,0.987523148148148,711.0166666666667,720,JAYST-METROTECH-BWY-R,25,"Jay St-MetroTech (A,C,F,R)",636
11/01/2018,Queens,Elevator,EL495X,0,0,0,0,N/A,0.966666666666667,116,120,1,120,120,0.983981481481482,708.4666666666667,720,HOWARDBEACH-JFKAIRPORT-RKY-A,198,Howard Beach-JFK Airport - Station,198
11/01/2018,Manhattan,Elevator,EL141,3,3,0,0,141,1,120,120,1,120,120,0.982708333333333,707.55,720,168ST-8AV-A/C,148,"168 St (A,C,1)",605
11/01/2018,Manhattan,Elevator,EL126,2,2,0,0,348,1,120,120,1,120,120,0.988356481481482,711.6166666666667,720,125ST-LEX-4/5/6,392,125 St - Station,392
11/01/2018,Queens,Elevator,EL429,2,2,0,0,153,0.988888888888889,118.66666666666667,120,1,120,120,0.990115740740741,712.8833333333333,720,QUEENSPLAZA-QBL-E/M/R,273,Queens Plaza - Station,273
11/01/2018,Manhattan,Elevator,EL112,8,4,4,1,665,0.964583333333333,115.75,120,0.988333333333333,118.6,120,0.975509259259259,702.3666666666667,720,168ST-BWY7-1,302,"168 St (A,C,1)",605
11/01/2018,Queens,Elevator,EL462,4,3,1,0,10,0.939444444444444,112.73333333333332,120,0.933333333333333,112,120,0.923425925925926,664.8666666666667,720,OZONEPARK-LEFFERTSBLVD-LIB-A,195,Ozone Park-Lefferts Blvd - Station,195
11/01/2018,Manhattan,Escalator,ES220,9,8,1,0,22,1,120,120,0.995138888888889,119.41666666666667,120,0.978726851851852,704.6833333333334,720,96ST-2AV-Q,475,96 St - Station,475
11/01/2018,Manhattan,Elevator,EL238,4,1,3,2,228,1,120,120,0.954861111111111,114.58333333333333,120,0.976712962962963,703.2333333333333,720,66ST-LINCOLNCENTER-BWY7-1,314,66 St-Lincoln Center - Station,314
11/01/2018,Manhattan,Elevator,EL289X,0,0,0,0,N/A,0.466666666666667,56.000000000000014,120,0.479166666666667,57.5,120,0.456435185185185,328.6333333333333,720,42ST/PORTAUTHORITY-BUSTERMINAL-8AV-A/C/E,163,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)",611
11/01/2018,Manhattan,Elevator,EL229,2,1,1,0,186,0.966666666666667,116,120,1,120,120,0.981180555555556,706.4499999999999,720,TIMESSQ-42ST-BWY-N/R/Q,11,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)",611
11/01/2018,Manhattan,Elevator,EL402,8,1,7,0,348,0.923472222222222,110.81666666666666,120,0.968055555555556,116.16666666666666,120,0.957731481481482,689.5666666666666,720,LEXINGTONAV/63ST-63S-F/Q,223,Lexington Av/63 St - Station,223
11/01/2018,Brooklyn,Elevator,EL339,5,2,3,1,229,0.966666666666667,116,120,0.943888888888889,113.26666666666665,120,0.93712962962963,674.7333333333333,720,FRANKLINAV-FRK-S,139,"Franklin Av (C,S)",627
11/01/2018,Manhattan,Escalator,ES370,13,3,10,0,116,0.991111111111111,118.93333333333334,120,0.940277777777778,112.83333333333334,120,0.925787037037037,666.5666666666667,720,SOUTHFERRY-7AV-1,330,South Ferry (1)/Whitehall St (R),635
11/01/2018,Manhattan,Escalator,ES244,31,5,26,0,662,0.838194444444444,100.58333333333334,120,0.785972222222222,94.31666666666666,120,0.799097222222222,575.35,720,LEXINGTONAV/53ST-QBL-E/M,275,"Lexington Av-53 St (E,M)/51 St (6)",612
11/01/2018,Manhattan,Elevator,EL278,4,3,1,1,109,0.985138888888889,118.21666666666667,120,0.966666666666667,116,120,0.97400462962963,701.2833333333333,720,59ST-COLUMBUSCIRCLE-8AV-A/B/C/D,161,"59 St-Columbus Circle (A,B,C,D,1)",614
11/01/2018,Manhattan,Escalator,ES371,9,4,5,0,116,1,120,120,1,120,120,0.971736111111111,699.65,720,SOUTHFERRY-7AV-1,330,South Ferry (1)/Whitehall St (R),635
11/01/2018,Manhattan,Elevator,EL277,4,2,2,1,109,0.979166666666667,117.5,120,1,120,120,0.979050925925926,704.9166666666667,720,59ST-COLUMBUSCIRCLE-8AV-A/B/C/D,161,"59 St-Columbus Circle (A,B,C,D,1)",614
11/01/2018,Manhattan,Escalator,ES630,11,3,8,0,3,0.928194444444444,111.38333333333334,120,0.95,114,120,0.925092592592593,666.0666666666667,720,34ST-HUDSONYARDS-FLS-7,471,34 St-Hudson Yards - Station,471
11/01/2018,Manhattan,Escalator,ES631,15,6,9,0,3,0.927777777777778,111.33333333333334,120,0.944722222222222,113.36666666666667,120,0.926064814814815,666.7666666666667,720,34ST-HUDSONYARDS-FLS-7,471,34 St-Hudson Yards - Station,471
11/01/2018,Manhattan,Escalator,ES252,5,3,2,0,352,0.978611111111111,117.43333333333334,120,0.964583333333333,115.75,120,0.964583333333333,694.5,720,51ST-LEX-6,401,"Lexington Av-53 St (E,M)/51 St (6)",612
11/01/2018,Manhattan,Escalator,ES373,8,2,6,0,116,1,120,120,0.972222222222222,116.66666666666666,120,0.953518518518518,686.5333333333333,720,SOUTHFERRY-7AV-1,330,South Ferry (1)/Whitehall St (R),635
11/01/2018,Queens,Elevator,EL435,2,2,0,0,124,1,120,120,0.997777777777778,119.73333333333333,120,0.995231481481481,716.5666666666666,720,KEWGARDENS-UNIONTPKE-QBL-E/F,259,Kew Gardens-Union Tpke - Station,259
11/01/2018,Queens,Elevator,EL448X,0,0,0,0,N/A,0.966666666666667,116,120,1,120,120,0.984189814814815,708.6166666666667,720,SUTPHINBLVD-ARCHERAV-JFKAIRPORT-QBL-E/J/Z,279,Sutphin Blvd-Archer Av-JFK Airport - Station,279
11/01/2018,Manhattan,Elevator,EL331,2,1,1,0,74,0.966666666666667,116,120,1,120,120,0.978402777777778,704.45,720,BLEECKERST-LEX-6,408,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",619
11/01/2018,Manhattan,Elevator,EL200X,0,0,0,0,N/A,1,120,120,1,120,120,1,720,720,34ST-HERALDSQ-BWY-M/N/R/Q,12,"34 St-Herald Sq (B,D,F,M,N,Q,R)",607
11/01/2018,Brooklyn,Elevator,EL395,3,2,1,0,188,0.984722222222222,118.16666666666666,120,0.966666666666667,116,120,0.972777777777778,700.4,720,FLUSHINGAV-JAM-J/M,98,Flushing Av - Station,98
11/01/2018,Manhattan,Elevator,EL444,5,2,3,0,23,0.966666666666667,116,120,0.970138888888889,116.41666666666667,120,0.977638888888889,703.9,720,LEXINGTONAV/63ST-63S-F/Q,223,Lexington Av/63 St - Station,223
11/01/2018,Manhattan,Escalator,ES256,21,5,16,0,352,0.849861111111111,101.98333333333335,120,0.921111111111111,110.53333333333333,120,0.871990740740741,627.8333333333333,720,GRANDCENTRAL-42ST-LEX-4/5/6,402,"Grand Central-42 St (S,4,5,6,7)",610
11/01/2018,Queens,Elevator,EL447,3,2,1,0,89,0.966666666666667,116,120,1,120,120,0.973009259259259,700.5666666666666,720,COURTSQ-FLS-7,462,"Court Sq (E,G,M,7)",606
11/01/2018,Manhattan,Escalator,ES621,12,6,6,0,38,0.92,110.39999999999999,120,0.926005747126437,107.41666666666667,116,0.907385419140347,636.8333333333334,701.8333333333334,34ST-HUDSONYARDS-FLS-7,471,34 St-Hudson Yards - Station,471
11/01/2018,Brooklyn,Elevator,EL340,6,4,2,0,229,0.9975,119.69999999999999,120,1,120,120,0.975833333333333,702.5999999999999,720,FRANKLINAV-8AV-C,178,"Franklin Av (C,S)",627
11/01/2018,Manhattan,Escalator,ES271,8,6,2,0,22,1,120,120,0.991666666666667,119,120,0.971273148148148,699.3166666666666,720,96ST-2AV-Q,475,96 St - Station,475
11/01/2018,Bronx,Elevator,EL185,2,1,1,0,143,0.988194444444444,118.58333333333334,120,1,120,120,0.989837962962963,712.6833333333333,720,231ST-BWY7-1,295,231 St - Station,295
11/01/2018,Manhattan,Elevator,EL338,3,3,0,0,115,1,120,120,1,120,120,0.98525462962963,709.3833333333333,720,CHAMBERSST-7AV-1/2/3,327,Chambers St - Station,327
11/01/2018,Brooklyn,Escalator,ES323,21,3,18,0,922,0.947083333333333,113.65,120,0.921111111111111,110.53333333333333,120,0.941134259259259,677.6166666666666,720,HIGHST-8AV-A/C,173,High St - Station,173
11/01/2018,Manhattan,Escalator,ES411,14,4,10,0,349,0.929444444444444,111.53333333333333,120,0.925555555555556,111.06666666666668,120,0.92849537037037,668.5166666666667,720,ROOSEVELTISLAND-63S-F,222,Roosevelt Island - Station,222
11/01/2018,Bronx,Elevator,EL130,7,1,6,2,260,0.931666666666667,111.8,120,0.933333333333333,112,120,0.938101851851852,675.4333333333334,720,3AV-149ST-LWP-2/5,434,3 Av-149 St - Station,434
11/01/2018,Queens,Elevator,EL420,4,1,3,0,154,0.969166666666667,116.3,120,0.99375,119.25,120,0.973587962962963,700.9833333333333,720,74ST-BROADWAY-FLS-7,454,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",616
11/01/2018,Brooklyn,Elevator,EL370,1,1,0,0,162,1,120,120,1,120,120,0.99212962962963,714.3333333333334,720,DEKALBAV-4AV-B/Q/R,26,DeKalb Av - Station,26
11/01/2018,Manhattan,Escalator,ES217,30,3,27,0,1100,0.915138888888889,109.81666666666666,120,0.822361111111111,98.68333333333334,120,0.83837962962963,603.6333333333333,720,TIMESSQ-42ST-7AV-1/2/3,317,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)",611
11/01/2018,Manhattan,Elevator,EL712,2,2,0,0,2,0.999861111111111,119.98333333333335,120,1,120,120,0.997777777777778,718.4,720,CORTLANDTST-7AV-1,328,Cortlandt St - Station,328
11/01/2018,Queens,Escalator,ES441,8,3,5,0,359,0.902678571428571,101.1,111.99999999999999,0.896551724137931,104,116,0.91263081041616,625,684.8333333333333,JAMAICACENTER-PARSONS/ARCHER-QBL-E/J/Z,278,Jamaica Center-Parsons/Archer - Station,278
11/01/2018,Manhattan,Elevator,EL23X,0,0,0,0,N/A,0.869166666666667,104.3,120,0.897222222222222,107.66666666666666,120,0.859606481481481,618.9166666666666,720,WORLDTRADECENTER-8AV-E,171,"Chambers St (A,C)/WTC (E)/Park Place (2,3)/Cortlandt St (R, W)",624
11/01/2018,Manhattan,Escalator,ES291,8,2,6,0,22,1,120,120,0.96875,116.25,120,0.963958333333333,694.05,720,72ST-2AV-Q,477,72 St - Station,477
11/01/2018,Manhattan,Elevator,EL205,10,3,7,0,339,0.946805555555556,113.61666666666666,120,0.930833333333333,111.7,120,0.925439814814815,666.3166666666666,720,GRANDCENTRAL-42ST-LEX-4/5/6,402,"Grand Central-42 St (S,4,5,6,7)",610
11/01/2018,Manhattan,Escalator,ES301,5,1,4,0,629,0.988611111111111,118.63333333333333,120,1,120,120,0.988773148148148,711.9166666666666,720,PARKPLACE-CLK-2/3,331,"Chambers St (A,C)/WTC (E)/Park Place (2,3)/Cortlandt St (R, W)",624
11/01/2018,Bronx,Elevator,EL187,2,2,0,0,155,1,120,120,1,120,120,0.989699074074074,712.5833333333333,720,FORDHAMRD-JER-4,382,Fordham Rd - Station,382
11/01/2018,Manhattan,Elevator,EL259,3,3,0,0,22,1,120,120,1,120,120,0.98787037037037,711.2666666666667,720,72ST-2AV-Q,477,72 St - Station,477
11/01/2018,Bronx,Elevator,EL137,4,1,3,1,132,0.933333333333333,112,120,0.904166666666667,108.5,120,0.933425925925926,672.0666666666666,720,PELHAMPKWY-LWP-2/5,424,Pelham Pkwy - Station,424
11/01/2018,Queens,Elevator,EL439,2,2,0,0,54,1,120,120,1,120,120,0.991851851851852,714.1333333333333,720,FORESTHILLS-71AV-QBL-E/F/M/R,261,Forest Hills-71 Av - Station,261
11/01/2018,Manhattan,Escalator,ES255,40,6,34,0,352,0.806666666666667,96.8,120,0.770416666666667,92.45,120,0.75349537037037,542.5166666666667,720,GRANDCENTRAL-42ST-LEX-4/5/6,402,"Grand Central-42 St (S,4,5,6,7)",610
11/01/2018,Manhattan,Escalator,ES280,8,6,2,0,22,1,120,120,0.987777777777778,118.53333333333333,120,0.974027777777778,701.3000000000001,720,86ST-2AV-Q,476,86 St - Station,476
11/01/2018,Manhattan,Escalator,ES115,19,2,17,0,1024,0.912083333333333,109.45,120,0.814861111111111,97.78333333333335,120,0.854953703703704,615.5666666666666,720,145ST-8AV-A/B/C/D,151,145 St - Station,151
11/01/2018,Manhattan,Escalator,ES272,10,5,5,0,22,0.989722222222222,118.76666666666667,120,1,120,120,0.964537037037037,694.4666666666667,720,96ST-2AV-Q,475,96 St - Station,475
11/01/2018,Manhattan,Elevator,EL299,1,1,0,0,23,1,120,120,1,120,120,0.992407407407407,714.5333333333333,720,23ST-LEX-6,405,23 St - Station,405
11/01/2018,Queens,Escalator,ES438,10,3,7,0,359,0.996666666666667,119.6,120,0.984820277817557,114.61666666666667,116.38333333333333,0.966114792871695,687.5999999999999,711.7166666666667,JAMAICACENTER-PARSONS/ARCHER-QBL-E/J/Z,278,Jamaica Center-Parsons/Archer - Station,278
11/01/2018,Manhattan,Escalator,ES629,8,6,2,0,38,0.944305555555556,113.31666666666668,120,0.96575831074333,112.81666666666666,116.81666666666666,0.958656028451765,682.8666666666667,712.3166666666667,34ST-HUDSONYARDS-FLS-7,471,34 St-Hudson Yards - Station,471
11/01/2018,Manhattan,Elevator,EL207X,0,0,0,0,N/A,0.992083333333333,119.04999999999998,120,1,120,120,0.997106481481482,717.9166666666666,720,50ST-8AV-C/E,162,50 St - Station,162
11/01/2018,Brooklyn,Elevator,EL378,3,2,1,0,76,1,120,120,1,120,120,0.982800925925926,707.6166666666667,720,BAYPKWY-WST-D,68,Bay Pkwy - Station,68
11/01/2018,Manhattan,Elevator,EL14X,0,0,0,0,N/A,1,120,120,1,120,120,1,720,720,CORTLANDTST-7AV-1,328,Cortlandt St - Station,328
11/01/2018,Brooklyn,Elevator,EL702,2,2,0,0,157,1,120,120,1,120,120,0.991481481481482,713.8666666666667,720,CONEYISLAND-STILLWELLAV-SEA-D/F/N/Q,58,Coney Island-Stillwell Av - Station,58
11/01/2018,Brooklyn,Escalator,ES346,22,4,18,0,451,0.954722222222222,114.56666666666666,120,0.760416666666667,91.25,120,0.875324074074074,630.2333333333333,720,BRIGHTONBEACH-BWY-B/Q,55,Brighton Beach - Station,55
11/01/2018,Manhattan,Elevator,EL22X,0,0,0,0,N/A,0.927083333333333,111.25,120,0.941666666666667,113,120,0.919212962962963,661.8333333333334,720,CORTLANDTST-BWY-R,21,"Chambers St (A,C)/WTC (E)/Park Place (2,3)/Cortlandt St (R, W)",624
11/01/2018,Queens,Elevator,EL413,8,2,6,0,359,0.960833333333333,115.29999999999998,120,0.934583333333333,112.15,120,0.947638888888889,682.3,720,JAMAICACENTER-PARSONS/ARCHER-QBL-E/J/Z,278,Jamaica Center-Parsons/Archer - Station,278
11/01/2018,Bronx,Escalator,ES121,2,0,2,0,350,0.966666666666667,116,120,0.977222222222222,117.26666666666667,120,0.973240740740741,700.7333333333333,720,PELHAMBAYPARK-PEL-6,360,Pelham Bay Park - Station,360
11/01/2018,Manhattan,Elevator,EL249,7,0,7,1,22,0.529305555555556,63.516666666666666,120,0.568055555555556,68.16666666666666,120,0.561157407407407,404.0333333333333,720,86ST-2AV-Q,476,86 St - Station,476
11/01/2018,Manhattan,Elevator,EL227,5,4,1,0,197,0.998611111111111,119.83333333333333,120,1,120,120,0.984189814814815,708.6166666666667,720,34ST-PENNSTATION-8AV-A/C/E,164,34 St-Penn Station - Station,164
11/01/2018,Manhattan,Escalator,ES234,10,2,8,0,935,0.946111111111111,113.53333333333333,120,0.953194444444444,114.38333333333334,120,0.966712962962963,696.0333333333333,720,34ST-HERALDSQ-6AV-B/D/F,227,"34 St-Herald Sq (B,D,F,M,N,Q,R)",607
11/01/2018,Manhattan,Elevator,EL124,3,2,1,1,348,1,120,120,0.986111111111111,118.33333333333333,120,0.98349537037037,708.1166666666667,720,175ST-8AV-A,147,175 St - Station,147
11/01/2018,Brooklyn,Escalator,ES357,18,2,16,0,95,0.969444444444444,116.33333333333334,120,0.940694444444444,112.88333333333334,120,0.94962962962963,683.7333333333333,720,JAYST-METROTECH-8AV-A/C/F,174,"Jay St-MetroTech (A,C,F,R)",636
